SMILES,Rg_label,Rg_pred,Rg_rescaled_label
*C(=O)Nc1cccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c1,29.40900588,21.624936731362347,22.20014606884156
*C(=O)Nc1ccccc1NC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,18.0416104,20.644446557307507,16.38314471297445
*C(=O)OCCOC(=O)c1ccc(*)o1,22.59738265,20.638400044364516,21.116925893937612
*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(*)cc7C6=O)c(C)c5)cc3C)C4=O)cc2)cc1,27.92556144,22.31165239426626,21.986764479011637
*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,29.56407716,22.721747162731866,22.2224518292537
*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,26.8627259,22.42554425688843,21.86360246299053
*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)n3c-4nc4ccc(Oc5ccc6c(c5)nc5n6C(=O)c6ccc(*)cc6-5)cc43)cc2)cc1,24.43108934,22.061315358070694,21.432772455968035
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(C2CCC(N4C(=O)c5ccc(*)cc5C4=O)CC2)C3=O)cc1,33.45927186,21.540479226903813,22.616135769644
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)c(C(F)(F)F)c2)C3=O)cc1,36.16788839,23.811833683222766,22.850029667751482
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)Nc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,36.489016,23.05604177733019,22.877759613153845
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,33.73793364,23.170862811201083,22.6401987144189
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,31.91239727,23.002147048712626,22.482560372857023
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,22.08942475,20.16241724265198,20.70650158770262
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(*)cc4C3=O)c(C)c1C)C2=O,29.17237563,21.703685902826685,22.16610870445813
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,21.79246309,20.558434717361443,20.533196672481115
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,25.41774128,21.600401078193137,21.671379059988634
*C(=O)c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(*)cc5C4=O)c(CC)c3)cc1CC)C2=O,23.80459701,20.89428120991483,21.353849243068478
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(c3ccc(O)c(N4C(=O)c5ccc(*)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)ccc1O)C2=O,22.17545031,20.873072021641043,20.80919960963101
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3)cc1)C2=O,32.5454931,23.697357421726828,22.53722933389829
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,30.85058936,22.618192227921675,22.390871354363416
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(OC)c3)cc1OC)C2=O,28.72840688,22.71077360475629,22.102247359095035
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,31.25412886,22.864443190816047,22.42571771435936
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,31.49922765,22.821490323532565,22.44688243471737
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O,25.5349463,21.797787103030892,21.69700503082339
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,22.26749475,21.49913624932176,20.91908302006747
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,23.42529212,21.139912194566943,21.293055325221697
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,25.03388392,21.956236427933273,21.562874704902093
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,25.41076537,22.45265143585918,21.66940719050125
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)c(C)c1)C2=O,26.92091988,22.16396993810445,21.868630564726462
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)nc1)C2=O,28.68947772,22.552891763145677,22.096647711526472
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(Cc4cc(C)c(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)c(C)c4)cc3C)cc1)C2=O,25.43571851,22.150202003580127,21.676407678626763
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,22.39195154,21.539882384970937,21.06027355622589
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,26.38462228,22.88565584309007,21.822293144712624
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc5)c4)cc3)cc1)C2=O,23.45118978,22.704460816773057,21.30246115415189
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,23.49197492,22.234089996318758,21.317274000167085
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc4c(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cccc34)cc1)C2=O,27.00610669,22.014247921510627,21.875990912776892
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,24.67773909,22.174459672207842,21.477105174546416
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc(*)cc5C4=O)ccc1-3)C2=O,29.02493893,22.71076652599296,22.1449011171721
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)N(C)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c1)C2=O,21.03114746,20.975403476412435,20.27283766570959
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c1)C2=O,25.88451416,21.80295325954452,21.76956708555666
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,21.96893169,21.149490438645692,20.591217892165048
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,22.07671919,20.983388012088152,20.6913335855473
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1C)C2=O,24.37148901,21.205510330648323,21.42205991862685
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(OCCOCCOc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,22.2848572,21.000583400588447,20.939810455853188
*C(C)C(*)C,19.769244,16.23639806208397,19.103552152089954
*C(C)C(*)O,20.19829071,19.191855351411174,19.540534507643844
*C(C)C(*)OC,20.15695422,16.27208368778648,19.5110601243629
*C(C)C(*)OC(C)(C)C,14.90660952,12.996189782045132,12.706219558578798
*C(C)C(*)OC(C)C,18.99231057,13.681791024429236,17.741941141028025
*C(C)C(*)OCC,16.68834663,14.552464508460083,14.650211919160888
*C(C)C(*)OCC(C)C,16.49508712,13.0493076113066,14.463631533269625
*C(C)C(*)OCCC,17.00586889,13.59058983634292,14.885921471599692
*C(C)C(*)OCCCC,16.33517728,12.917611043701607,14.104165429031728
*C(CC)C(*)CC,17.80886641,12.835811186644923,15.662267517790946
*C(F)(F)C(*)(F)C(F)(F)F,19.83463914,19.606590601078764,19.176976636544907
*C(F)(F)C(*)(F)Cl,26.56092558,22.032571496664577,21.837526179620717
*C(F)(F)C(*)(F)F,27.21222202,22.00887691743569,21.893799779752058
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17.92886538,16.250614879597013,16.158844693938036
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,19.35141962,17.860089555708317,18.351252342436695
*C(F)(F)C(*)(F)OC(F)(F)F,19.64902543,19.198387606266763,18.968572908614647
*C(F)(F)C(*)(F)OC(F)C(F)F,18.71840322,17.803222449525798,17.526916486186604
*C(F)(F)C(*)(F)c1c(F)c(F)c(F)c(F)c1F,19.42856309,18.027142911318002,18.56802254450162
*C(F)(F)C(*)(F)c1ccccc1,21.93793635,16.440568218633764,20.580623338037253
*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,21.33372586,18.11993997136623,20.437751330400598
*C(F)(F)C(F)(F)C1(F)C(*)(F)OC(F)(F)C1(F)F,24.95480207,18.66451531798151,21.54052076297611
*C(F)C(*)(F)F,22.28822049,21.55010918543568,20.943825579151095
*C(F)C(*)(F)OC(F)(F)F,20.02561571,18.840757676398184,19.39140168701846
*C(O)C(*)O,19.64602994,20.012375673422195,18.965209626435882
*C(OC(F)(F)F)C(*)(F)F,19.9989679,18.81972430757888,19.361482006273015
*C([2H])([2H])C(*)(C(=O)OC([2H])([2H])[2H])C([2H])([2H])[2H],17.85162789,15.974535242493165,15.839222161537219
*C([2H])([2H])C(*)([2H])c1c([2H])c([2H])c([2H])c([2H])c1[2H],16.63884808,15.372191120937906,14.610327355009609
*C(c1ccccc1)C(*)[N+](=O)[O-],19.60423193,14.019138175847774,18.900586173522246
*C1C(*)C2CC1C1C=CCC12,14.53842481,12.63007137659271,12.38043510900527
*C1C2CC(C)C(C2)C1*,14.97922281,13.020130873963229,12.783140089930447
*C1CC2CC1C(*)C2CCCC,15.82421417,12.381480340901446,13.269410464852223
*C1CC2CC1C(*)C2CCCCCC,14.93477777,12.285788694130476,12.73605867972654
*C1CCC(*)C1,23.01891847,18.936993609647114,21.203336354849025
*C1CCC(*)N1,22.03289852,17.70086393714886,20.63902010884832
*C1CCC(CC2CCC(N3C(=O)C4C5C=CC(C6C(=O)N(*)C(=O)C56)C4C3=O)C(C)C2)CC1C,25.21563438,16.31519750838787,21.61424982103633
*C1CCC(CC2CCC(N3C(=O)C4C5C=CC(C6C(=O)N(*)C(=O)C56)C4C3=O)CC2)CC1,22.94222947,17.72565181529844,21.193139013587153
*C1CCC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)CC1,29.09881388,21.102803640352825,22.155527436469644
*C1CCC1*,29.98560531,15.485287057648328,22.283085274214447
*C1Cc2ccccc2C1*,16.42259175,13.514490237272433,14.206371523969088
*C1Oc2ccccc2C1*,17.46088525,14.702046513511547,15.355698040325246
*C=CC(C)C(*)C(=O)OC,21.30200679,15.532663242726581,20.420463552838516
*C=CC(C)CCCCC*,21.24571185,18.45412502122007,20.389781240885778
*C=CC(C*)OC,19.18540535,17.132883983556518,17.874688855582807
*C=CC1CCC(*)C1,27.70781213,19.22257819359139,21.955442986477564
*C=CCC(C)(CC*)C(=O)OC,20.28117743,17.297007259139654,19.599635678405573
*C=CCC*,22.35804209,19.260863033014083,21.02717918019566
*C=CCCCCCC*,20.5890575,19.71413033999809,19.847390540383774
*C=CCCCCCCCC*,22.38144722,20.104461537444983,21.055120417125433
*C=CCCCCCCCCCC*,22.18283972,20.494889681125315,20.818021148139074
*CC(*)(C(=O)OC)c1ccccc1,14.70127924,13.670961010687769,12.477498489079688
*CC(*)(C)C,17.01444077,15.755401852264187,14.90470919492971
*CC(*)(C)C#N,18.80339914,16.891313628336487,17.658785416569728
*CC(*)(C)C(=O)OC,17.75408992,15.187267731003981,15.435592616135956
*CC(*)(C)C(=O)OC(C)(C)C,16.20809979,12.535688630262534,13.955584833538305
*CC(*)(C)C(=O)OC(C)C,16.7947377,13.22128251832662,14.671458246617998
*CC(*)(C)C(=O)OC(C)CC,15.49147687,12.543763866184694,13.02460692037565
*CC(*)(C)C(=O)OC(OCC)C(F)(F)F,15.94193843,13.361307344333959,13.906576079338974
*CC(*)(C)C(=O)OC1CCCCC1,14.59071673,11.173545745496542,12.396558930515665
*CC(*)(C)C(=O)OCC,17.04579674,13.795291711338805,14.973434759112154
*CC(*)(C)C(=O)OCC(=O)c1ccccc1,15.70489431,12.443359366035947,13.191277998370895
*CC(*)(C)C(=O)OCC(C)C,15.30603285,12.445556979094235,12.970296766053432
*CC(*)(C)C(=O)OCC(C)O,14.81784724,13.053795379795845,12.61219211895192
*CC(*)(C)C(=O)OCCBr,17.47188732,14.73641299994799,15.358161099780887
*CC(*)(C)C(=O)OCCC,16.19729792,12.97400855896182,13.942955151624993
*CC(*)(C)C(=O)OCCC#N,16.86981314,13.793463796815903,14.686450833704741
*CC(*)(C)C(=O)OCCCC,15.55524532,12.336697202273879,13.043388958557804
*CC(*)(C)C(=O)OCCCCCC,14.66868863,11.541246084814958,12.439575571051735
*CC(*)(C)C(=O)OCCCCCCCC,14.55134418,11.187101559974902,12.38441869989095
*CC(*)(C)C(=O)OCCCCCCCCCCCC,13.39340415,11.198533331412028,11.713323862101715
*CC(*)(C)C(=O)OCCCCCCN(C)c1ccc(/N=N/c2ccc(S(C)(=O)=O)cc2)cc1,14.36196379,12.429154817015961,12.319734184706165
*CC(*)(C)C(=O)OCCN(C)C,14.82278012,12.287239244710921,12.617417605232653
*CC(*)(C)C(=O)OCCO,16.14206295,13.921392448109813,13.918937944360708
*CC(*)(C)C(=O)OCCOC,15.73833492,13.313211846475625,13.196112374573694
*CC(*)(C)C(=O)OCCO[N+](=O)[O-],16.05424523,13.785107020688812,13.913513367696357
*CC(*)(C)C(=O)OCCS(=O)CC,15.40401899,12.479746003737434,12.997159415055076
*CC(*)(C)C(=O)OCc1c(Cl)cccc1Cl,15.96291331,13.703217328848446,13.907871715852716
*CC(*)(C)C(=O)OCc1cc(Cl)cc(Cl)c1,15.93743599,13.758300545430599,13.906297959718508
*CC(*)(C)C(=O)OCc1cc(Cl)ccc1Cl,16.48420407,13.812643714680778,14.393597626470898
*CC(*)(C)C(=O)OCc1ccc(Cl)c(Cl)c1,16.5647974,13.84050482458726,14.549697360902051
*CC(*)(C)C(=O)OCc1ccc(Cl)cc1,16.19178259,13.456619534430828,13.93650655859925
*CC(*)(C)C(=O)OCc1ccc(Cl)cc1Cl,16.58005541,13.883349624707611,14.56219006260841
*CC(*)(C)C(=O)OCc1cccc(Cl)c1,15.62408521,13.223969898370216,13.097194134975588
*CC(*)(C)C(=O)OCc1cccc(Cl)c1Cl,16.14202319,13.665129912265916,13.918935488351053
*CC(*)(C)C(=O)OCc1ccccc1,14.93752811,12.40059521393189,12.738972163115017
*CC(*)(C)C(=O)OCc1ccccc1Cl,16.36566282,13.10693637607749,14.139809504840422
*CC(*)(C)C(=O)Oc1c(C(C)C)cccc1C(C)C,13.56598885,11.12069933736497,11.807248518435024
*CC(*)(C)C(=O)Oc1c(C)cccc1C,14.96938175,12.416674734234437,12.772715282512088
*CC(*)(C)C(=O)Oc1ccc(C#N)cc1,16.42669939,13.020048347450176,14.211174228187378
*CC(*)(C)C(=O)Oc1ccc(C(=O)OC)cc1,15.9622621,12.746946518033408,13.9078314900467
*CC(*)(C)C(=O)Oc1ccc(CC#N)cc1,15.89822091,12.622412620071891,13.8047538370677
*CC(*)(C)C(=O)Oc1ccccc1,15.47850817,12.92881069520387,13.020230518688999
*CC(*)(C)C(C)=O,17.60265515,15.117119014576684,15.384127569997421
*CC(*)(C)CC,16.87721653,13.92281567160618,14.687929292829484
*CC(*)(C)CCC,15.69240776,12.82360134970359,13.18177435765676
*CC(*)(C)OC,17.1423939,15.718173772378409,15.185155025441713
*CC(*)(C)c1ccc(C(C)C)cc1,13.60534967,12.194101148857865,11.824297899204389
*CC(*)(C)c1ccc(C)cc1,15.02291633,13.21821409020509,12.829425401820652
*CC(*)(C)c1ccc2ccccc2c1,14.67254835,12.722919463628957,12.444066798591534
*CC(*)(C)c1ccccc1,15.83927126,13.89116568706687,13.320346574465251
*CC(*)(CC(=O)OC)C(=O)OC,17.1353479,14.517368385900294,15.169711703955265
*CC(*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,10.36673786,10.103962135602787,10.103962135602787
*CC(*)(CC(=O)OCC)C(=O)OCC,16.45393479,12.847805429836878,14.243018199535111
*CC(*)(CC(=O)OCC1CCCCC1)C(=O)OCC1CCCCC1,11.11893161,10.461740069750418,10.461740069750418
*CC(*)(CC(=O)OCCC)C(=O)OCCC,15.63947186,11.38911695232596,13.116242110838861
*CC(*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,11.63447878,10.51470301231455,10.501927883830536
*CC(*)(CC(=O)OCCCC)C(=O)OCCCC,14.1560318,10.756012967433447,12.027172566284714
*CC(*)(CC(=O)OCCCC1CCCCC1)C(=O)OCCCC1CCCCC1,11.12507079,10.475021727828253,10.475021727828253
*CC(*)(CC(=O)OCCCCCCC)C(=O)OCCCCCCC,12.43461106,10.342830691797362,11.060831915933763
*CC(*)(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC,11.99034433,10.369143437769049,10.668812969078678
*CC(*)(CC(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC,11.78546257,10.648708213405083,10.509902618203187
*CC(*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,12.40911496,10.586349986511921,11.036134410748724
*CC(*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,14.03345744,10.84475141513712,11.990246515420825
*CC(*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,14.63808686,11.004764018297468,12.41116515497719
*CC(*)(CC(=O)Oc1ccc(OCCCCCCC)cc1)C(=O)Oc1ccc(OCCCCCCC)cc1,12.12779736,11.24784601842344,10.784973713875354
*CC(*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,14.74432802,11.643658367773568,12.527590689107345
*CC(*)(CC)C(=O)OCC,18.68941169,13.110559424421613,17.437104188516354
*CC(*)(CCC(C)C(=O)OC)C(=O)OC,17.37339911,13.00857214988152,15.336112311061159
*CC(*)(Cl)Cl,22.97672238,21.217063750770283,21.197725538048093
*CC(*)(F)C(C)=O,18.13593146,16.879871658723737,16.38663307860472
*CC(*)(F)F,20.87421955,20.75403756933303,20.142163928075938
*CC(*)C,18.30421655,16.390896591736553,16.65567372012245
*CC(*)C#N,22.05978238,19.347332554179676,20.671114282298632
*CC(*)C(=O)C(C)(C)C,15.84529429,12.901272194414844,13.340721674586359
*CC(*)C(=O)C(C)C,16.03569779,13.107156708014951,13.912367676254956
*CC(*)C(=O)C1CCCCC1,15.03387796,11.54722020273336,12.841037248688908
*CC(*)C(=O)N(C)C,16.21765411,14.14511292649749,13.966755864341126
*CC(*)C(=O)N1CCCCC1,14.57926593,12.05615268422893,12.39302816217992
*CC(*)C(=O)N1CCOCC1,13.76267889,12.385073402583252,11.892446016492777
*CC(*)C(=O)NC(C)C,15.97303008,13.245076062000788,13.908496637502477
*CC(*)C(=O)O,18.71447491,17.520821816725842,17.520821816725842
*CC(*)C(=O)OC,18.53319803,16.51800998080967,16.93391272623554
*CC(*)C(=O)OC(C(F)(F)F)C(F)(F)F,17.53091845,14.445191899364138,15.370930208505845
*CC(*)C(=O)OC(C)(C)C,16.03282719,13.107714488587206,13.912190356805388
*CC(*)C(=O)OC(C)C,16.46496186,13.863407749751069,14.269771388261793
*CC(*)C(=O)OC(CC)CC,15.29508313,12.41522634001761,12.967294928395306
*CC(*)C(=O)OC(F)(C(F)(F)Cl)C(F)(F)Cl,17.52869422,15.284046039871784,15.37052101812839
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)Cl,17.4877483,15.027244622542604,15.361711934920523
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,16.89930197,14.752054992543666,14.69233976158663
*CC(*)C(=O)OC(OCC)C(F)(F)F,16.15183675,13.952520027156194,13.919541680456362
*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,13.53478497,11.05637799249348,11.782933752625667
*CC(*)C(=O)OC1CCCCC1,13.82399801,11.521718086498787,11.919006769681415
*CC(*)C(=O)OC1CCCCCCCCCCC1,12.91952215,11.343991710074476,11.49498288448075
*CC(*)C(=O)OCC,16.84660274,14.650541099634884,14.681815710110152
*CC(*)C(=O)OCC(C)(C)C,15.26310416,12.495323957058439,12.958527975777884
*CC(*)C(=O)OCC(C)C,15.74079932,13.034174473840274,13.196468643096132
*CC(*)C(=O)OCC(C)O,15.91247541,13.752953810037786,13.891927252301647
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,16.17765228,14.054180673868139,13.921136328115352
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,16.89967025,14.77819439826045,14.69241330720917
