SMILES,Tg,FFV,Tc,Density,Rg
*CC(*)c1ccc(C(=O)N2CCOCC2)cc1,85.27043763719068,0.359268513746359,0.2214793261732509,1.0773291193985122,12.307447242840105
*Oc1ccc(C2(c3ccc(OC(*)=O)c(C)c3)CCCCC2)cc1C,128.3479911699614,0.38104658581638184,0.21624940010957994,1.005029493722967,18.291505955153497
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,-32.84886681878357,0.3204282379019788,0.10331636197306815,1.4457236974258607,14.368514495934402
*c1c(*)c2ccccc2c2ccccc12,260.59153247036267,0.41186454553830604,0.15744338554702364,0.8906428416876091,15.360660138780526
*CC(*)c1ccccc1,95.25290150763911,0.3862235112245255,0.1872197210734302,0.9355551414444512,14.416710951583394
*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1,68.23910992367813,0.3533323314931577,0.24115109525642078,1.0543846349888086,18.259237508448436
*CC(*)c1ccc(COCCOCCCC)cc1,8.310114141204375,0.3788587082447602,0.2454166011764714,0.9681331898840708,11.74153166337869
*CCCCCc1ccc(CCCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,25.73914308172821,0.3584286070610779,0.267861208072794,1.051469495927998,21.21810560440877
*CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,9.192107891232968,0.35921344474566835,0.2949263931982402,1.02587561858231,21.406415559177294
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-82.63557550726418,0.3298575783253579,0.10614237989241246,1.577524077359624,13.091394433007352
*CC(CCCCCCCCCCCCCCCC)C(CCCCCCCCCCCCCCCC)COC(=O)c1ccc(C(=O)O*)cc1,15.029044122721421,0.38980502614972995,0.329489785965793,0.9064328025063451,16.275783884334427
*c1ccc(-c2ccc(-c3ccc(C(*)(c4ccc(F)cc4)C(F)(F)F)cc3)cc2)cc1,249.83717012185997,0.40875704087023473,0.2190467052040302,1.0841840779450203,22.296192492113295
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,204.34432944420792,0.38135011665741625,0.2147753348298521,1.077819344729019,19.571039463565157
*CCc1cc(*)c(C)cc1C,76.51101990032369,0.39746446038131733,0.22427037067560063,0.9233270306733735,19.512188415096944
*CC(O)COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl,97.99655760668233,0.3690751410404507,0.1463377947455341,1.2210420763652283,18.676257890725648
*CCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,52.16241099801705,0.34547640349927494,0.20855309879344705,1.1245341743911759,18.18220640892152
*/C=C/c1cc(OCCc2ccccc2)c(*)cc1OC,74.30368402059665,0.3655344516100621,0.26427806421890787,1.0515231236122362,19.139200957021608
*c1ccc(Oc2ccc(Oc3ccc(-c4nc5cc(C(c6ccc7oc(*)nc7c6)(C(F)(F)F)C(F)(F)F)ccc5o4)cc3)c3c2C2c4ccccc4C3c3ccccc32)cc1,321.0402283123384,0.40983571752928877,0.18806208109569894,1.1357555409893212,21.081141883827183
*c1ccc(Oc2ccc(Oc3ccc(C4Nc5ccc(-c6ccc7[nH]c(*)nc7c6)cc5O4)cc3)c3c2C2c4ccccc4C3c3ccccc32)cc1,310.2556655028314,0.3971760762862728,0.2531375630241782,1.0826128277943474,21.006032654369527
*Oc1c(Cl)cc(C2(c3cc(Cl)c(OC(*)=O)c(Cl)c3)CCCCC2)cc1Cl,149.77885761715962,0.3949333775846895,0.13363123397530005,1.2084533245331923,18.998590288468957
*CC(*)c1ccc(C(=O)N(CC)CC)cc1,88.35526649793164,0.3728626088897567,0.21971467354911217,0.9698064344267769,12.314826530806592
*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,43.62403409739514,0.3687577956701999,0.36528912533660124,0.9244691313638792,21.99741890232749
*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1,33.77721937212511,0.35064217695063765,0.2896625052756154,1.0889636300247396,21.036326158435767
*c1ccc(Oc2ccc(-c3csc(/N=C/c4ccc(OCCOc5ccc(/C=N/c6nc(*)cs6)cc5OC)c(OC)c4)n3)cc2)cc1,121.50404014136112,0.37177434783560465,0.26389571736058737,1.14640845195061,21.523123397050842
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,266.1778384847954,0.3844448890692494,0.18055319878358997,1.2338915135226873,21.293838381345534
*C1C(=O)N(C2CCCCC2)C(=O)C1*,138.8470837585097,0.3762335586329378,0.1568356064559159,0.9931706758064418,11.91733615521766
*CCc1ccc(CCOC(=O)c2ccc(C(=O)O*)cc2)cc1,50.66330289953998,0.3465395242687425,0.23858270088513686,1.1364402807570753,21.31216990893336
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,75.4466555813484,0.34946575608504993,0.22828668144863146,1.0612675122834723,19.25636654516517
*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,128.42716620871866,0.3636208588514473,0.22172682198114413,1.0838506440308966,20.076545834261733
*CC(=O)c1ccc(Oc2ccc(C(=O)COc3ccc(/C=C4\CC/C(=C\c5ccc(O*)c(OC)c5)C4=O)cc3OC)cc2)cc1,111.45259166396727,0.3541859606109908,0.2452469268752038,1.1194440025373484,20.070425339084252
*Cc1ccc2nc(-c3cc(-c4nc5ccc(*)cc5c(=O)o4)cc(N4C(=O)c5ccccc5C4=O)c3)oc(=O)c2c1,291.9994717651688,0.3741511701095821,0.23333894528648255,1.1777851054421409,21.298270564451688
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)cc2)cc1,109.82477418468827,0.35630348796813843,0.2307659621012896,1.0886444382384426,21.042519966363887
*c1sc(*)c2sc(CCCCCCCCC)nc12,41.48947409978453,0.4217940362089579,0.39091277780298095,1.0233411326293758,17.441485295135426
*CC(*)(C)C(=O)OCC1CO1,61.030947826099734,0.3311598348741937,0.17445196143433833,1.07011236386493,13.148255627130478
*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccccc2)c1,88.15162234728831,0.3901962199502082,0.27627403416160085,0.9250376414975996,15.905250952744144
*c1ccc2ccc(*)cc2c1,199.88492348090068,0.407050321469663,0.24565221108344057,0.9980826141858863,24.63101798609438
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,-57.41508258678914,0.3194325803403346,0.10763276297187016,1.4713409892411793,13.052192080089492
*CCc1ccc(*)c(C(C)=O)c1,64.00778218911307,0.3728712635544152,0.23084880365295962,1.0250784972708518,19.600172984260528
*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1,123.88077297965343,0.35465214890749136,0.2912121385188245,1.157512187914427,22.658945785826223
*CCCCCOC(=O)CCCCCNC(=O)O*,3.5064817140320854,0.3417364799722966,0.27244218278707283,1.0376301992430927,20.399135347070995
*Oc1ccc(/C=N/c2ccc(/N=C/c3ccc(OC(=O)c4cccc(C(*)=O)c4)c(OC)c3)cc2)cc1OC,100.80509304203191,0.3569965052902648,0.27768498592985924,1.1276056216438795,20.979241037529494
*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccc(F)cc2)c1,88.48547017844113,0.3891355855649522,0.2663600179172249,0.9452676881043955,17.271164479218168
*c1ccc(-c2sc(-c3cc(CCCCCCCCCCCC)c(*)s3)cc2CCCCCCCCCCCC)s1,34.951649340222666,0.42262099692577065,0.3310573655351571,0.9619389264488998,18.91917201681832
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCCC2)cc1,116.92790402645036,0.35896167425857256,0.21822516546193532,1.0736254637393132,19.513822543576836
*c1ccc(-c2ccc(-c3ccc(C(*)(c4ccccc4)C(F)(F)F)cc3)cc2)cc1,247.68707911925623,0.40967399706503116,0.22987751511466997,1.052261793025139,21.198985526021996
*c1ccc(*)c2ccccc12,208.74216730398194,0.4115280907094039,0.21441302870660656,0.9470149659348106,19.32878250347266
*c1ccc(-c2ccc(-c3ccc(C(*)c4c(F)c(F)c(F)c(F)c4F)cc3)cc2)cc1,248.27385101198956,0.4050935619262491,0.22885663859898514,1.1105997683340978,23.356757355885776
*c1ccc(Sc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,268.0752162871497,0.3785665649308521,0.25157835379196775,1.1882228701241453,22.47486695670799
*c1ccc(Oc2ccc(-c3csc(/N=C/c4ccc(OCCCCOc5ccc(/C=N/c6nc(*)cs6)cc5OC)c(OC)c4)n3)cc2)cc1,98.65880337269552,0.3714633183563463,0.24641961557503453,1.1244768030308627,21.84096666706924
*c1ccc(C(Cl)(Cl)C(*)Cl)cc1,113.56381669014021,0.3966677778649354,0.12596186352961325,1.2653600712848774,21.131887478856058
*c1ccc(C(F)(F)C(*)(F)F)cc1,82.3710688705932,0.3756155270506737,0.13653451835264657,1.2599317368652003,21.87610169497939
*/C=C/c1ccc(*)c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1,97.36073749534756,0.3895621370789788,0.23814578035165931,0.9545777319658584,15.10519225477277
*CC1(C)CC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)CC(C)(C)C1,239.46673286425727,0.37287691810933465,0.2272411226142384,1.0669157368627358,17.56751334239577
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,296.9130977603277,0.37798872804153427,0.1768520916812599,1.2627541385264558,22.528996191863992
*c1sc(-c2cc(CCCCCCCCCC)c(*)s2)cc1CCCCCCCCCC,29.556570971900737,0.42396777354718657,0.32894669014728106,0.9392568867598641,16.579819483439998
*c1ccc(Oc2ccc(-c3csc(/N=C/c4ccc(OCCCCCCOc5ccc(/C=N/c6nc(*)cs6)cc5OC)c(OC)c4)n3)cc2)cc1,85.66358271215383,0.3715758516062593,0.2624859652492085,1.114451850521377,21.716272463344353
*c1ccc(C2C(C#N)(C(=O)OCCC)C(*)C2(C#N)C(=O)OCCC)cc1,129.97351246518468,0.3857164293970037,0.22380570393704957,1.0038988724235107,15.73611827984637
*c1ccc2cc(*)ccc2c1,195.67282741066575,0.40856862964236956,0.2532346147765158,1.0014610993423934,25.600553810548604
*Oc1ccc(C2(c3ccc(OC(*)=O)c(Cl)c3)CCCCC2)cc1Cl,134.09719528838485,0.3754600492925518,0.16875960856157962,1.1555540944539668,19.24683762951957
*c1c(-c2ccccc2)c(-c2ccccc2)c(*)c2cc(-c3ccc(C#Cc4ccccc4)c(C#Cc4ccccc4)c3)ccc12,290.9093011976457,0.4247794004565257,0.20832720774853514,0.9042384713944647,13.284669480802751
*c1ccc(Oc2c3c(c(Oc4ccc(C5Nc6ccc(-c7ccc8[nH]c(*)nc8c7)cc6O5)cc4)c4c2C2c5ccccc5C4c4ccccc42)C2c4ccccc4C3c3ccccc32)cc1,338.22490656869337,0.4088824189959187,0.24628058107882603,1.0467951941194107,20.717246214635924
*CC(=O)c1ccc(Oc2ccc(C(=O)COc3ccc(/C=C4\CC/C(=C\c5ccc(O*)cc5)C4=O)cc3)cc2)cc1,117.9890528206161,0.35744334930135646,0.24900449209080017,1.1341054986513361,20.37634819827426
*CCC(=O)Oc1ccc(OC(=O)CCN2CCN(*)CC2)cc1,32.342199137544924,0.33841140852157037,0.23314066425300684,1.1418806190574275,18.766738483720424
*Oc1ccc(C(CCC)(CCC)c2ccc(OC(*)=O)cc2)cc1,89.28961514126897,0.3779798715824548,0.22755158143157922,0.9902860797428494,19.021470445919103
*CCc1ccc(CCOC(=O)CCc2ccc(CCC(=O)O*)cc2)cc1,23.076354185692765,0.3490925117199094,0.2611730667340825,1.0827307485437967,21.044152362461805
*Oc1ccc(/N=C/CCC/C=N/c2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1,77.88783540243502,0.3541815460152185,0.2879741973732162,1.1251395567941025,21.877077808777255
*c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,310.55836599003635,0.38162562936131733,0.1352416010566438,1.2411834228005687,20.001174281785467
*c1ccc(Oc2c3c(c(Oc4ccc(-c5nc6cc(C(c7ccc8oc(*)nc8c7)(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)c4c2C2c5ccccc5C4c4ccccc42)C2c4ccccc4C3c3ccccc32)cc1,362.5869193754006,0.4222572007380652,0.17937929739831834,1.1064046979906852,21.282503874275392
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,-76.56660750914513,0.3213638059116884,0.10640176867093465,1.4987563260208938,12.881333240521537
*c1cccc(-c2nc3ccc(-c4ccc5oc(*)nc5c4)cc3o2)c1,315.5760339690472,0.42403430685781346,0.3164534909097819,1.124688781424818,24.50731879747935
*CCCC1CCN(C(=O)SSCCCCSSC(=O)N2CCC(*)CC2)CC1,10.479112923535947,0.38158816082959235,0.221671243235718,1.0704201217284657,19.412353777008477
*/C=C/c1cc(OCC2CC3CC2C2CCCC32)c(*)cc1OC,128.96538598681275,0.3730088551864538,0.2503458911685795,1.0011344262582196,18.242626021685552
*Oc1cccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1C#N,177.45070670806356,0.35787123877332694,0.2769343329666215,1.1768414770629079,21.8567993200882
*CC(*)c1ccc(C(=O)CCN2CCCCC2)cc1,47.93089140347011,0.37268367048035606,0.23003266998528776,0.999598088559269,11.685527829464725
*CCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,-20.065172261699928,0.37779924504368995,0.32979945951090844,0.9109938281887223,20.86325469293081
*c1ccc(C2C(C(=O)Oc3ccccc3)C(*)C2C(=O)Oc2ccccc2)cc1,159.43048105774804,0.36553069906536256,0.21085967468128525,1.096452773616984,15.531603192264079
*c1cccc2c(*)cccc12,203.9920039121955,0.4062649519372215,0.22292482547068984,0.9640607061286465,20.376151578745862
*CC(*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,41.19172962285008,0.3735172945862878,0.20352660960596547,0.9671534672059134,10.441317998061045
*c1c(-c2ccccc2)c(-c2ccccc2)c(*)c2cc(Oc3ccc(C#Cc4ccccc4)c(C#Cc4ccccc4)c3)ccc12,255.52164185636764,0.415543555126657,0.18983076106737595,0.952000767632954,13.105123764076339
*/N=C/c1ccc(C=Nc2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(*)c(-c5ccccc5)c4)cc3)cc2-c2ccccc2)cc1,267.94064613821905,0.3914035440799127,0.24250612803938926,0.9641272028094289,19.874352756542603
*c1ccc(Oc2ccc(-c3csc(/N=C/c4ccc(OCCCCCCCCCCOc5ccc(/C=N/c6nc(*)cs6)cc5OC)c(OC)c4)n3)cc2)cc1,58.98569696023624,0.3732363418791138,0.30756618729401675,1.0803233377314436,22.124592514535426
*OS(=O)(=O)c1cccc(S(=O)(=O)Oc2ccc(C3(c4ccc(*)cc4)CCCCC3)cc2)c1,151.4589487414762,0.3616569940320033,0.1824970514527726,1.1829435441662581,18.222315992893645
*OC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C(*)COC12,55.44978740946453,0.35076781285849784,0.2375708245634628,1.0737371872471138,16.422558180918045
*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1,48.62353750736497,0.3477274471365977,0.2944236713587251,1.1225028562155055,21.364030807045424
*CCc1c2ccccc2c(*)c2ccccc12,167.21881062958576,0.3805177777408242,0.1996349498324133,1.0003894988043578,19.143059672634795
*CCCCc1ccc(CCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,30.884272743592675,0.3545933444590133,0.249090616804894,1.0738251247850399,21.213170110053557
*/C=C/c1ccc(*)c2ccc(CCCCCCCCCCC)cc12,47.587286348052515,0.39891706958933565,0.3273981537415749,0.9013455786892255,18.488581724482795
*Oc1ccc(/N=C/C=N/c2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1,116.52397534741999,0.3501482425952525,0.28362735125746585,1.1575684337499865,21.604574908393783
*CC(*)c1ccc(C(=O)N(C)C)cc1,107.81250951090935,0.3704950450241485,0.21982412955199013,1.0049372285728317,12.934602943132194
*/C=C/C(C)C(*)C(=O)OC,46.682659705503575,0.3652085067718847,0.20493068845643936,0.9696659801693928,15.576012789271273
*c1cccc2c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cccc12,293.9488707848691,0.3841066862303922,0.25350448790754776,1.1404197470473214,21.900263395330004
*Oc1ccc(/C=N/c2ccc(/N=C/c3ccc(OC(=O)CCCCC(*)=O)c(OC)c3)cc2)cc1OC,34.94961693282448,0.35262590735638794,0.2799166407424293,1.104807520744519,20.649475213333588
*c1ccc(-c2ccc(-c3ccc(C(*)(c4c(F)c(F)c(F)c(F)c4F)C(F)(F)F)cc3)cc2)cc1,271.21071324315074,0.4008554515003787,0.1901991138581573,1.158481222742967,22.351358362901756
*CC(*)(F)C#N,50.38757600691337,0.36649488324860935,0.14935786963132458,1.1813305766687254,19.41671124146035
*c1ccc(-c2ccc(C3(*)c4ccccc4-c4ccccc43)cc2)cc1,296.1262402318476,0.41944527861562636,0.23149948118959707,0.958204727043413,19.2132547922671
*CCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,2.591389122131044,0.3414355128237794,0.2796212441688052,1.0202037922418379,19.496816293384782
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCC2)cc1,122.24953680643938,0.3555349207068719,0.2244651160577647,1.09622182648817,19.753883055994148
*CCc1ccc(*)c(C(=O)OC)c1,66.57032066663876,0.3584025243334177,0.23411854473879107,1.059886858675232,19.898331511173772
*/C=C/c1cc(-c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2ccccc2-3)c(*)cc1-c1ccc(F)cc1F,116.41615877591902,0.4036090485883234,0.265857770846462,0.9192782151414942,17.22389063227861
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,41.9007462825554,0.3783583297708736,0.397988621771991,0.8953138866136521,21.923551283846802
*CCCc1ccc(CCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,40.14849306329033,0.35035425089507527,0.24634695479808266,1.1037351528587895,21.353525866648596
*/C=C/c1ccc(*)c(-c2c(OCC(CC)CCCC)ccc3ccccc23)c1,94.5128307532718,0.3904043954472956,0.23954290157630675,0.9541373633015244,15.074313497643374
*CC(c1ccccn1)C(c1ccccc1)C(*)c1ccccn1,144.26489634420147,0.395803178472327,0.18862496380964988,0.99297645340422,14.156550761412731
*CCCCCCCOc1ccc(C=CC=Cc2ccc(O*)c(C)c2)cc1C,34.608729233772856,0.378122835143853,0.2802078266350263,0.9726282845790587,19.851454112098587
*Oc1c([2H])c([2H])c(C(c2c([2H])c([2H])c(OC(*)=O)c([2H])c2[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])c([2H])c1[2H],175.36238119363838,0.36370185111363734,0.214895497839236,1.0923366708528832,19.69737932454987
*OS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,195.7182241150295,0.3599126159209265,0.20194309650388254,1.2901260520024358,20.580322404557187
*Oc1ccc(C(C)(CCCC)c2ccc(OC(*)=O)cc2)cc1,88.96881733386857,0.3705476224085489,0.23246203933155346,1.0188192364792634,19.39319504357782
*Cc1cc(C=O)c(O)c(Cc2cc(C=O)c(O)c(CNC(=O)NC(=O)N*)c2)c1,143.58391371557855,0.30605136090234697,0.23903299581006754,1.2048451559231406,19.058711502714186
*c1cc(CCCCCC)c(C=Cc2sc(C=Cc3sc(-c4ccc(*)c5nsnc45)cc3CCCCCC)c(CCCCCC)c2CCCCCC)s1,44.242882905600695,0.41936842191429985,0.3369648000986383,0.986933677439347,19.485014242393962
*Oc1ccc(CNC(=O)CCCCCCC(=O)NCc2ccc(OC3COC4C(*)COC34)cc2)cc1,66.4303481250622,0.337735445671483,0.2594745821359407,1.1003544776893723,19.198911001374633
*CC(CCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1)COC(=O)N(C)c1ccc(N(C)C(=O)O*)cc1,51.523057937489554,0.3588313430388784,0.2544406928782667,1.0784291578215273,17.72789671135661
*c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(C)(c4ccc(Oc6ccc7c(c6)C(=O)N(c6cccc(N8C(=O)c9ccc(Oc%10ccc(C%11(C)CC(C)(C)c%12cc(Oc%13ccc%14c(c%13)C(=O)N(*)C%14=O)ccc%12%11)cc%10)cc9C8=O)c6)C7=O)cc4)CC5(C)C)cc3C2=O)c1,262.0824545897897,0.38395085796617096,0.23216067699808082,1.1187249362964116,20.42278533731887
*Oc1ccc2cc(C(=O)Oc3ccccc3OC(=O)c3ccc4cc(Oc5nc(*)nc(N6CCN(C)CC6)n5)ccc4c3)ccc2c1,145.26377826289257,0.35878217454173805,0.2339032052341695,1.1667172074862804,19.086694912283622
*CCCCc1nc2cc(NC(=NO)C(=NO)Nc3ccc4nc(*)[nH]c4c3)ccc2[nH]1,163.35780665695847,0.35302120066525117,0.26672905486308096,1.1461819563874989,20.55762978607515
*N=Cc1ccc(C=Nc2sc(*)c(C#N)c2C#N)cc1,178.21161272399132,0.40576389562260784,0.2873658218550878,1.1321368528104028,21.125307451274793
*Oc1ccc(C(=O)CNc2ccc(NCC(=O)c3ccc(*)cc3)cc2)cc1,162.6482203773786,0.3588495218831374,0.2697529718040704,1.1663323768319782,21.599138896185863
