2025-09-28 02:46:09 | unimol_tools/data/conformer.py | 452 | INFO | Uni-Mol Tools | Start generating conformers...
2025-09-28 04:53:35 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [8/40] train_loss: 0.1411, val_loss: 0.1134, val_mae: 24.8220, lr: 0.000165
2025-09-28 04:55:02 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [9/40] train_loss: 0.1407, val_loss: 0.1571, val_mae: 29.6674, lr: 0.000160
2025-09-28 04:56:28 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [10/40] train_loss: 0.1389, val_loss: 0.2495, val_mae: 41.0482, lr: 0.000155
2025-09-28 04:57:54 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [11/40] train_loss: 0.1396, val_loss: 0.1235, val_mae: 24.8255, lr: 0.000149
2025-09-28 04:59:20 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [12/40] train_loss: 0.1132, val_loss: 0.1222, val_mae: 26.3742, lr: 0.000144
2025-09-28 05:00:45 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [13/40] train_loss: 0.1166, val_loss: 0.1322, val_mae: 27.4166, lr: 0.000139
2025-09-28 05:02:11 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [14/40] train_loss: 0.1100, val_loss: 0.1309, val_mae: 27.1315, lr: 0.000134
2025-09-28 05:03:38 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [15/40] train_loss: 0.0973, val_loss: 0.0902, val_mae: 20.0194, lr: 0.000129
2025-09-28 05:05:07 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [16/40] train_loss: 0.0952, val_loss: 0.1010, val_mae: 22.4816, lr: 0.000124
2025-09-28 05:06:33 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [17/40] train_loss: 0.0846, val_loss: 0.1356, val_mae: 27.4433, lr: 0.000119
2025-09-28 05:07:58 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [18/40] train_loss: 0.0832, val_loss: 0.1500, val_mae: 30.8824, lr: 0.000113
2025-09-28 05:09:24 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [19/40] train_loss: 0.0753, val_loss: 0.0904, val_mae: 20.9584, lr: 0.000108
2025-09-28 05:10:49 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [20/40] train_loss: 0.0728, val_loss: 0.0969, val_mae: 21.2439, lr: 0.000103
2025-09-28 05:12:15 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [21/40] train_loss: 0.0735, val_loss: 0.0981, val_mae: 21.9348, lr: 0.000098
2025-09-28 05:13:40 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [22/40] train_loss: 0.0665, val_loss: 0.0935, val_mae: 21.0604, lr: 0.000093
2025-09-28 05:15:06 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [23/40] train_loss: 0.0630, val_loss: 0.1212, val_mae: 25.5364, lr: 0.000088
2025-09-28 05:16:31 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [24/40] train_loss: 0.0630, val_loss: 0.1000, val_mae: 21.8508, lr: 0.000082
2025-09-28 05:17:57 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [25/40] train_loss: 0.0565, val_loss: 0.0951, val_mae: 21.2867, lr: 0.000077
2025-09-28 05:19:23 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [26/40] train_loss: 0.0522, val_loss: 0.1128, val_mae: 23.7002, lr: 0.000072
2025-09-28 05:20:49 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [27/40] train_loss: 0.0477, val_loss: 0.0933, val_mae: 21.4769, lr: 0.000067
2025-09-28 05:22:14 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [28/40] train_loss: 0.0458, val_loss: 0.0903, val_mae: 20.3334, lr: 0.000062
2025-09-28 05:23:40 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [29/40] train_loss: 0.0424, val_loss: 0.0858, val_mae: 19.7186, lr: 0.000057
2025-09-28 05:25:10 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [30/40] train_loss: 0.0381, val_loss: 0.0921, val_mae: 20.6879, lr: 0.000052
2025-09-28 05:26:36 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [31/40] train_loss: 0.0374, val_loss: 0.0858, val_mae: 19.2587, lr: 0.000046
2025-09-28 05:28:06 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [32/40] train_loss: 0.0345, val_loss: 0.0811, val_mae: 18.3413, lr: 0.000041
2025-09-28 05:29:35 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [33/40] train_loss: 0.0314, val_loss: 0.0929, val_mae: 20.7104, lr: 0.000036
2025-09-28 05:31:00 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [34/40] train_loss: 0.0290, val_loss: 0.0814, val_mae: 18.6476, lr: 0.000031
2025-09-28 05:32:25 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [35/40] train_loss: 0.0269, val_loss: 0.0865, val_mae: 19.2919, lr: 0.000026
2025-09-28 05:33:52 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [36/40] train_loss: 0.0249, val_loss: 0.0881, val_mae: 19.5284, lr: 0.000021
2025-09-28 05:35:18 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [37/40] train_loss: 0.0233, val_loss: 0.0846, val_mae: 18.3256, lr: 0.000015
2025-09-28 05:36:46 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [38/40] train_loss: 0.0211, val_loss: 0.0853, val_mae: 18.6495, lr: 0.000010
